tx_id,client_id,industry,timestamp,data_size_kb,encryption_algorithm,encryption_success,tps,tx_integrity,block_hash,prev_hash,tamper_detected
6096db18-a9a6-4864-9a69-15a267852f25,CLIENT_024,Healthcare,2025-11-25 20:38,483.57,AES-256,True,6467.9,1,f51a7392e68e48f81b9c831eaae69ff7ad2578cbeb07f55710b6a44b0611fbb3,382393b30f3c385b533fa71120967cfd9b751a796827eb9e106715e8b9418b79,False
d4e4c1e1-608a-47de-8b48-30c147831b02,CLIENT_013,Government,2025-05-05 04:50,38.58,ChaCha20,True,6557.4,1,d14f8a2917bb248c72c3b58f8033c6370fd0cedc5256818cf1176c6935261bc5,0f6d8799c3db2e473380f6c4adacae9189f3264398f9402332a6da90cc44366d,False
e1a6b5cb-4cac-48b8-bbc5-afb7d76872c4,CLIENT_053,Banking,2025-10-11 06:37,181.23,AES-256,True,6573.9,1,c048e5b876afef012f0cc1302e56c3b306895e91f0275c349ad7300d93a9d8d2,a27b9e0a641efe79662742c6d7b596e380dd20de7f490dc7342af7f60c513215,False
a434362d-1699-447b-a917-a5a59fca90cf,CLIENT_060,Government,2025-03-17 19:00,69.04,RSA-2048,True,6420.4,1,b843aa7341617e7b7dc4f79cdb2fade46cd4bdd18c90ffdaec6236db4af863c2,3e8be09993b8a942c09ce1be42828a1918121931007d3e29f1ad7d470dbd3cd5,False
45513ce8-99c5-4fd6-9d77-f760c9589ebb,CLIENT_038,Healthcare,2025-10-04 08:51,69.07,AES-256,True,6678.4,1,c22bcbc1e7ff65bad5d924c3d4dcd69a44707f187fbcef22aca6544f6f4f92e7,4c794f83c460f1773cfafd64843f85123c80c81592675ac2499c23fb957f931b,False
0ff93ce6-ec3f-4348-9826-6dc6c13d934a,CLIENT_029,Banking,2025-03-09 00:22,816.16,AES-256,True,6414.4,1,bd694b5581fb88a304ea6d1b3b9048a122545b8bf1fc933c82b0e87d71f3876a,4d68fdfc5210ca034a4a3985282a97d2bda85ef3b4a6868b337908022109efa0,False
3ec23771-d199-4a41-88da-61196e0b96a9,CLIENT_151,Government,2025-01-09 05:16,76.5,AES-256,True,6594.9,1,37628d5c9676e78f04121ca631ac693c99a160a515118e8bb91357dfa096f5ae,c6bda757746c25124e96441182c088b13e54b6f5168df279ac7b3ca4732f35e3,False
dbd66bbb-2282-43bc-b614-2f23640f5caf,CLIENT_033,IT,2025-09-27 03:47,950.52,AES-256,True,6769.4,1,6000cce3eb9a87fd2c6d70c5a957f8a97c8895843425ffc4c68610e505f8b909,19ad4146a95f76999282d448a2753e483da6709c02ec10620261f8ce6e76c640,False
82cc6982-b8ce-4b4b-b9ed-472f2e68c052,CLIENT_122,IT,2025-07-05 16:37,71.14,AES-256,True,6441.8,1,11c311e51f67c267aae09de624a7f5275299255660c5639b8a4df55b6526d0fd,3fe15750efa3e23ee1b3fc1f6bf791f4ddcc4c1a92e59c778999b0a3dc80d819,False
e66fd797-e0af-48ec-b61f-5a9a64e66e82,CLIENT_116,Healthcare,2025-11-11 01:46,209.15,ChaCha20,True,6550.2,1,07202141ebd8082b4cf5069594e629d6e444fb27f9bc9c66a3d5dc1496c01c17,d2c3b9b31ecc13bcf749afa65a93cd311a30d7b0c29b6356425ef647334098da,False
c9dda58d-4432-4f0d-914f-24540f4e3893,CLIENT_134,Government,2025-08-23 20:01,120.02,AES-256,True,6380.3,1,63425813e988e8b0b140b3c9ed4637c6a980f37c3847cd736f09ec459a893872,510ac1d184a5c375d651a5dfcc5375ab3c5c1d8c23250c872f1ea6fb4bf99a83,False
77fa1b26-8d37-4a72-9a1d-d7c6f3b08ca8,CLIENT_123,IT,2025-08-07 21:06,142.63,RSA-2048,True,6769.2,1,0aaac15219f3f438381d2012dbfac8d8aef41ab705f9e09f2e0dd505fa8dbd52,10b4964da4f59f3f616c2f275ad2ad2d955cb6e88e566ea42a120d3a841f538f,False
e6285e06-281b-4c70-b11b-d436eefc5b98,CLIENT_183,IT,2025-02-07 02:20,79.75,ChaCha20,True,6533.6,1,fe4f40c133e563c6ee10bbad147805918ffe3be8e66f0fae2e9202c94f29c53b,fde54d567d3bf282648567c22d01f828aec7ba6a588b863d8ad184e6b8ff7832,False
e374aa94-b0bc-4996-a946-746424ab7d62,CLIENT_038,Banking,2025-03-06 08:39,3078.87,ChaCha20,True,6420.4,1,de12afd512085b64ae91d8f286dd1ccf9e8bf07d57099351bc86d57696e46b1e,d3cd7b6f73045be3640856c76a31eb93297968e73371e789d99e33517fc73320,False
4dfe7ca0-7f0a-4cdc-a640-99384ed1d40d,CLIENT_150,Government,2025-07-15 19:33,336.39,RSA-2048,True,6777.0,1,6f0254689329968b20158c1240f9c8c7e1be96bec0b41275df092ee0fbe78c7a,6faea28ab9cbefe78b69d09849ef26d19323b1bc8eed49add60b599dd3a7ffb1,False
200d39f2-fee5-4ad1-b848-a4d0a8ee6cc1,CLIENT_117,IT,2025-02-20 22:07,301.5,ChaCha20,True,6666.3,1,f9f0a6ca4cc066dcbc8b7206b430e6c2d7fb64d2fd07a667e2ea2c63c3a23414,4dc74074001579dd2f823d6780b24e423a26e7bda464c5074d9e31eb49cda8dd,False
8e9ae129-9c44-4008-b8c8-9fe22cc44ba9,CLIENT_167,Healthcare,2025-08-09 14:56,397.26,AES-256,True,6576.1,1,eed138a3e400f7abdc0896f4eed61e0b654d63b99179acb1182fe926fee86a5e,9ae48acb0e84ff94fcb78925990fc997848b5994aab0bcbedd2c16144f023559,False
7d91209f-3411-4e7d-8c05-90a2e9d152b9,CLIENT_106,Government,2025-08-21 12:26,779.45,ChaCha20,True,6597.3,1,5e57a3206ef241979606f72988b9c37ad720e3aa943f61dcf0d3dc9ff21de24f,7d6f6cc9fcfffc285ff9a8f8cb61e8c9c3125888c90cd5e96dbe6e9d1c04c77c,False
64aeb847-3c4d-4fc6-9a40-d3380c6e8d2d,CLIENT_025,Government,2025-08-07 10:42,121.44,RSA-2048,True,6522.0,1,e6bd2acb60816ac45542fc6f361486bb97e4f535286b9d9fb5788f0b56c453c3,f45cca98d24acda74921cbf2d8925a71820dad9aa2d8e9a224e9309c395ccb87,False
5702ecd0-4776-4cd5-8738-eabd9277c44b,CLIENT_096,Healthcare,2025-12-18 15:04,231.0,AES-256,True,6441.0,1,5324acccf2b59a5496b1619dfcd12ff56ad3b749e467d83a2cddde24b1483a3b,70e636e72e46528e80554c4c8c964d2ace298418d7d3d3c7de5ecf4b1d7fc1a6,False
ffb75c13-3919-4499-b190-35e722b6c65f,CLIENT_022,Banking,2025-08-10 03:47,186.67,ChaCha20,True,6507.0,1,afd0d8fe0e185b532c37238d1547aa9003650712388f092f7cf3190d13e35857,a5dfb672985fb591a101b96ebb9561e5cbba1474f5efd81ff5d382cc25803ec7,False
d823ce94-1e65-483f-9908-1defe3ebd762,CLIENT_096,Healthcare,2025-10-12 01:37,322.01,ChaCha20,True,6824.5,1,2221a13505dbdfe84e289abf9a9224f64c5b3b1803dc1af182514a61013363f5,24ab483fa54e3c86732b04abccebb12d7b036501cb7b317af80e4e6cd3687630,False
d99af858-fabc-4f14-b664-5aa50a144d73,CLIENT_144,Government,2025-12-10 03:26,200.19,RSA-2048,True,6736.6,1,2630e4d0c3673d41d55a598bbf111387d09852215b9678c9d2f0ee730ea36ae8,4648027d6ed235274a2341612605db62d94c41351ed2c6ee44a515f5703afc07,False
340e2d72-a766-4aaa-8310-c68b7ae18399,CLIENT_171,IT,2025-01-27 09:38,307.81,RSA-2048,True,6528.0,1,2cb895b61dda2fac0233042c66722997681770cbb7fcd51c8094cc454911fee3,3f90e6d3dd5b5fe75ac5312b0f79634bfd9be1f37fa31864f8da8d80f215777d,False
a798a805-8134-4b79-8b2a-6734ab99d9da,CLIENT_091,Banking,2025-10-23 16:13,86.86,AES-256,True,6529.1,1,4ef6e25b9e99dceb1fa62486362a52ca52dc3164abf83060666cc3546d674d9a,c8ae692f58d580ccd054416e449c55bb20e6a80787b6d2d68907a85f2331de66,False
fce3f155-91ef-4c2e-aee8-e9d2987de451,CLIENT_169,IT,2025-04-25 03:22,174.09,ChaCha20,True,6395.0,1,c07e711576fc24f6cfcc31eb4f35b82d172e3d4416977755d912a5000d3cfa45,9b7f4e2c4b9f161e952eaf5b9bb50c56345002d39e52e7a56e6281eab1c662ec,False
502baebf-fff0-489b-845c-4ab8f59aba25,CLIENT_095,Banking,2025-05-23 18:14,75.89,RSA-2048,True,6556.6,1,5af6fa6fbb16c998918a9f7b489784d5c8756c656ddfd8e26ddab7d0e8b36671,d94ed7a4330fee743bb3e839ba3002507f2cdb452d69afd356c3b622edac8181,False
d46506f1-5b3b-460d-ac08-59ae8c40b5f7,CLIENT_144,Banking,2025-11-08 21:53,971.29,ChaCha20,True,6490.1,1,225932993bd7bd53963baf6eea8702cc1d7722756c412f27e92a693ccd05ea0e,67ac375dc0c6f60894a669fb06b4186bff5dd528e81e350250488f2564c4dba5,False
a2a31e37-7987-4088-ac1d-3ec67d2a103d,CLIENT_069,Banking,2025-04-03 08:44,26.11,RSA-2048,True,6170.2,1,0bf84f1fbb81bc25e2bb38b7add2ed5dff952bf8977a35277bed7e873bfde0eb,72cc4e5a0f1d421656eacfe53060b861cf3c560d15cfede3df2045162e00e873,False
a4831e2e-9479-4f65-a425-d31bedaf54e3,CLIENT_087,Government,2025-01-04 05:55,43.58,AES-256,True,6606.3,1,a2cc2e81ab6e384c9cc430ba680ae677ecf46a60cdb19d2e8a851b519972213a,fb1575e7170b443dedc8bac9f04696940b37700b593cd9a0268a3d528099e80e,False
5c58cd78-fcce-41db-894b-59fb0176f441,CLIENT_145,IT,2025-02-05 04:47,31.93,ChaCha20,True,6630.9,1,318531b5d0435aa64a3b0846953a41b03d1422071a974b5fda3059dc94a6bd94,b48e7ca5c55356bb1b6b5060433d057d85a4c92f5a80761781e655f7f96ff3a7,False
5f5f2c22-6432-4bc7-a933-075f511d48b0,CLIENT_008,Banking,2025-09-29 06:24,323.84,RSA-2048,True,6485.1,1,198ea3043e612a3783a6c9adbe4b1744ad4edc0ade783ca3e053f3fc0e79bd49,e02223aa39042f3c154710cf791eec1cfed36d9901c776dabf82c5626d1a21e6,False
c8669b89-de6d-4fce-97fc-5c7e471aab0d,CLIENT_117,Government,2025-03-22 11:19,23.79,ChaCha20,True,6396.2,1,e8ebd1f9a618179eb579150a6d21fb6ba16b13a61354315ee49aca4b8d8dc8b7,88998a83cdf0d088f5c1dda199619bba437d02ea8b87827aa07fb8cac139f079,False
4cfc09b2-4e67-4249-b045-e55a73ccc259,CLIENT_084,Banking,2025-01-27 04:10,111.11,ChaCha20,True,6552.8,1,65f8103fead205006933c2b7a2f8f1e5dbcafc524ed38534d591f2e00d05dd83,4f9f3a099b61ad7e1fd974a371f7f8203edc2144b3eea7f61051fe6052497e0a,False
a91e0a2c-fe89-4038-b00f-b9944ad14885,CLIENT_013,Banking,2025-05-20 14:42,33.05,RSA-2048,True,6716.6,1,f86d44f05d82dcf2774a12d54bd38ae3390ade435d292452dd88e17fc652df15,b1887e6b01b1c3105ee00b414274f905fa60e9fdccb1b69e2a27b9961bf7e85f,False
2d35ae02-2415-448b-8bf1-71103fdd333d,CLIENT_125,IT,2025-08-01 08:13,223.92,ChaCha20,True,6568.5,1,e31ce8022946c7ffe56f124b2cef4284af96badab1c446423a0bbe19c3a49788,decf6c128798e003ff498941de2062d162a695d22b366676b6fabbc718b875db,False
a9aaec55-3d9a-4e2f-b2c5-fde0e904b1a4,CLIENT_030,Government,2025-08-09 03:18,320.94,ChaCha20,True,6699.4,1,c2c824f9d8815c97e8236f205c8b2dd75f0f15e4f900bb3cc0515a63f7962bcf,7407da21a727e1153a1a393c1c196c5368378d3149e46117028f89139f539ef3,False
4a40539b-fedf-4dbd-85de-e408e5aaae24,CLIENT_174,IT,2025-09-27 21:19,187.88,AES-256,True,6606.4,1,59d9ce76bbab69fc8f720917ef170754846b66fbe12f540a5cf1e76f895f2aba,fa920510b6b7c93e653387994f9cd46148955f02dc6e5309a5f49cdab2a9ff4a,False
b3b72194-d252-4a6f-8925-fee3ebfb679e,CLIENT_057,IT,2025-11-03 01:00,65.91,AES-256,True,6770.1,1,a47dd7a0fe34a35663c9e58efcf16fccabafd9f5c2c95ed7600dd61589ad7e9b,1c83b11cd8bc63f48b26490c3f547da9d4a0e71eec213c3cd6ce9c6719420587,False
056fc5c1-0094-4344-8a16-c489370b2e0e,CLIENT_078,Healthcare,2025-03-12 08:18,173.08,RSA-2048,True,6397.8,1,67d34d4cd0e13bf3efe923778d94c68be7de9f45dcc835bdf09d4d15b9f82aa4,cb85b7356f2701ab74b2b6606bd01967c599320bb3c6692c4d6feda1ab47cdd5,False
c1698ec9-fde5-4632-af6b-a4c865945b2d,CLIENT_031,Banking,2025-09-12 23:27,86.88,AES-256,True,6216.6,1,a0b44b91adb63db76958d21be72e1a96e93494cf37dc03b018e4b4c036b2e708,47c3c7153bdd61adf18d23379672844457c41105f075df7b19af5ef900a1c1ba,False
ed158265-760c-4ea6-a132-9ec339d2b225,CLIENT_034,IT,2025-09-30 22:14,86.25,ChaCha20,True,6136.4,1,6d5bb4088a57c4bdb5cb489f7ba6c67810a51418ea2a933e78e4595d3ff766f0,f05e81f70971992e83c310310c4aa680c738c6c54f40644311de9f54cba418dd,False
d74eb738-0337-4edd-9de9-03a00df99ca3,CLIENT_144,Government,2025-02-06 12:55,381.06,ChaCha20,True,6563.8,1,4c560ac700a0cf162ef70ef49334ed88002d97238cd2b471ac4893bd0a2551e3,7d4116b080f62b0efb239b2f73e44d2757a693bdec1ab2aefcfb12acf7c4487b,False
02f7da1d-2f4f-46e3-b027-ff0e544da3b4,CLIENT_011,IT,2025-01-10 14:58,46.51,AES-256,True,6492.8,1,9389c5cda427f0e7065ec1b33ef3bd3d3c3188c11fd79036564f634e27e11193,c7aa62fcba7cf04b3df0374df9ced018fcec47cf46831efd279e3c46bf58cb58,False
c0941c00-7b72-4666-8df0-22217b1ee966,CLIENT_081,IT,2025-10-21 12:45,147.77,ChaCha20,True,6326.2,1,4d9fc3127cba6ddd10196ca4aeb595237ca6a34d0e2adc4b719ff403df94086d,7ced8a6c7cfc2faf75f1f2297432b10b087dfc7e38e5c852821a8110babaadab,False
36cdd395-662b-41e8-9e04-aa8fdf85a8de,CLIENT_107,Government,2025-02-28 12:01,113.85,RSA-2048,True,6504.0,1,95587bf591ac05a7fca33063ca80f8d336411bc7a88451745a6bce485e268b24,a2ef208cb04fe0d4878e00170c88c25b994dc05809b27d034120bb2538c881e6,False
c03718e5-ccb8-426a-9110-d6e5205720b9,CLIENT_044,IT,2025-12-20 11:05,110.32,RSA-2048,True,6397.7,1,c62b739668e8dc114af609633a9bab16bd237a6fdbe836e6dfe7d43ca520b129,2da4ce29cacdd0b902855634a1c32cd78b7c76f2c647ca687dc00b519183f804,False
060ec102-104d-48f4-80bb-93312dda0559,CLIENT_028,Healthcare,2025-08-12 18:25,44.61,ChaCha20,True,6457.8,1,04812c2da1d2ffe2ab89e9892d89172ae4627cf7b2b140f8d00b3ef7b2d360f0,6e573e58687e6d0fd4d8b05c99310cea54ac430b5dc4a362f258127fa1bb6da1,False
bcfb9c32-5ff2-42aa-a8ed-32d46100fd74,CLIENT_021,IT,2025-06-08 23:21,74.78,AES-256,True,6585.9,1,0f78890407f71ea0abbcdfdc9071f51ec595960435d27fa5b3d66b2a305716dd,9b977b1e61aa74115af329b712bc3f4c65021d8badfd3071c4b9aa4482c0137f,False
43695182-1c5c-4f8b-b20a-933c0e66f8ba,CLIENT_086,Healthcare,2025-02-09 16:40,795.7,AES-256,True,6638.7,1,6065f5ccaa79cb1ea3952834708ce902fb4e1aa8cdd226cb20bd25848d2776a6,6056d3c8c3c401223185b282235f92d8773c2c4295a6e8ce911ec7331f04ce9b,False
e040774e-224c-4858-9b31-431289569574,CLIENT_136,Healthcare,2025-06-28 11:46,159.42,ChaCha20,True,6403.0,1,034b03a13abb8d62ce9afa919ec0caf822bb81f3dcb6cb0ce50dce8ddba523aa,f74f3951700b7ef1ad64f33d3c5dfc44ccbb8407afac204e0988d79a7dcb3205,False
65601db6-f65a-4b1f-b4a5-a9cbb28923bc,CLIENT_038,Healthcare,2025-02-22 04:16,434.52,AES-256,True,6595.3,1,a785a8a828b40c07e3d0a2f2fe3358d4ca98c67ded82079ad663da46aae8c684,37e6ac7a57e0326f6b16e3209ee35a6a7631763fa0973b98db0945b8b22e0f23,False
df059469-eb49-4a3e-9420-dd7e74b08041,CLIENT_045,Healthcare,2025-12-02 02:11,721.17,ChaCha20,True,6529.6,1,95eb0c90469f35632fd04d9c4026681ebc216e1e503aa9b94be3ac6fea40ff32,86815c5d5dd67db6c9080b1ecec1fd6a058a2d59ca3358e3965fc23b259b6311,False
2bb08644-a97c-49f9-8c2f-a2fc3c3034df,CLIENT_127,IT,2025-10-16 18:28,1191.72,ChaCha20,True,6529.7,1,33f9e8527005ff26c4386902647ab42495d8df69583b4adf16a5e4379e242cfe,07f3c0acb61fdd932ac930e91fac985bae7cebf2bf4418efba58cdf3ec696af6,False
87754a3a-87dd-46d0-adbb-05e657e87d18,CLIENT_145,Government,2025-11-18 10:09,67.92,RSA-2048,True,6427.4,1,fdc4bc3c6cdee25be725f32622ea316729a85b9754b9dd0b9af2fe7fee202ea8,9770bd09afbca2e3ef820490b4d4658eff38024c7ad60f73d224a3badfca8848,False
7154a97d-5151-4b82-b4d1-90828b1a9edf,CLIENT_018,IT,2025-08-15 20:19,277.94,RSA-2048,True,6413.9,1,d82096f4da182d794144716bdba79a3363fbdd356cfe7ec3be657933f2c00eff,262687b48f825651f340036d18695d8ca2b5f07d6db490bf97404dee8d000968,False
56c95b23-8667-413a-a203-fb3aa38c6393,CLIENT_152,Banking,2025-06-30 16:04,1179.74,RSA-2048,True,6565.4,1,2777a062d12982d01b535dd72d93de3270f14dec688743ec7716f1736db19ae7,dff960d6c8599371e4bb2861e4f1e4c033fc445a39b5a5918ee5414e0ac3f650,False
b90ba40c-11b8-476d-892b-a2e19732ccc7,CLIENT_119,IT,2025-01-20 01:23,155.34,RSA-2048,True,6518.0,1,984dde910bd229756d38c7a4991b81d8eca216e0bfbd843346de57d169660688,d73c30f5f8ff14afecc18162f08eb2a9e61ad7f71bf3b6983d7a56034257f1ef,False
4bd28a6e-b444-4567-8f5e-49f2b87d3f44,CLIENT_020,Banking,2025-11-11 19:32,108.98,RSA-2048,True,6249.7,1,8729c332a518373a1f476f5eafae9d4ac5c8cc1dac3d45de79786b6e53ef6ed0,b3ccf25c540b26c2a1c3ad906448f7dfb6e12fba788d9ee523cdd7c48b016b95,False
39ae5b38-e4a3-4fe2-abf9-cd9dd3fae1ec,CLIENT_119,Banking,2025-08-19 18:41,83.11,AES-256,True,6736.1,1,a19b466e788d4c8c0880bd5f49f4d3bbe64d028d5e56e248267fd95d3e93b694,8978affd4875149cfbd96efa021cf451ef49dddab045eb4fae6818ca5102ecd7,False
b9446742-8191-423d-8539-f45f2fd451b9,CLIENT_083,IT,2025-09-14 04:03,194.29,RSA-2048,True,6657.1,1,b2b5b1ede2507b6d203210028608785750eb48cf468ec781e0eaadbe8d5160b7,542ea98b4aba56d233d2c836d283d0b9e528f9f2a4ce4b09e2d3ba610fee8c86,False
6d27f600-6130-4023-bb58-513e93250ac7,CLIENT_027,Government,2026-01-01 02:32,541.54,ChaCha20,True,6494.2,1,131c16b6e358b2fbfa1fea77deec49f5ae4671f712dd0b68a63526d49651e00d,90f6391e816ef934ed353720e6aa628d2d3afbb39e9a01a926fb1a32797b8794,False
60df2c26-9394-4a1c-bfc1-05800f554146,CLIENT_045,Banking,2025-05-07 22:28,324.66,RSA-2048,True,6263.5,1,af754360acff17e8def654ee1ebe52cb1ac432966bb8e77f52fc6c396359e0d4,0b4a2437d1197795177f8cbfc0782037783974ee466e8e8b7b78cf244ecb9bff,False
6ac768c5-968c-49f7-a9d4-44f5aaaac794,CLIENT_135,Healthcare,2025-07-06 11:58,872.92,RSA-2048,True,6707.0,1,21e966a50bb62cd6131f36f423aed532f216f7f8411741561f1fac90b324cc72,ec1be76bdf8d152b5f63048a0f3f6fa4e7a4a9db61296710b6054a7a07d99711,False
1242d65b-58e9-498f-ae7c-c44342ce94e2,CLIENT_100,IT,2025-06-23 21:38,268.5,AES-256,True,6539.1,1,6e9436b7bea2649087ce6dc837bfda4b2607cc458ab7bbe33f28dcf8ede91857,386478ed8db4582cd1133176eba186419779c587115821593a7cb5dc20597567,False
8be931b2-53e2-4357-b88e-ce593bbc4ea8,CLIENT_162,Government,2025-02-03 10:06,143.93,ChaCha20,True,6675.9,1,23bb986c52d4deb3b5a5f496580e5fff440ed81cfe04867470628683e4aeffb1,78a33dccdb5517ce04f54f5b7f950ac6c1830ae6e924c702700078c069909481,False
a85b83aa-ec61-4c8e-bd8c-6981e0ebadef,CLIENT_174,IT,2025-05-26 08:46,374.67,ChaCha20,True,6072.7,1,3d0db64f4874e431360ee40db6b8689749000f60fff8c6bb18a3c90eb695d044,2635651e5da848b61b877c6b273e5fb1ccbc7cf2e6e5f8ca17927faf4348af55,False
d1e64995-b860-4c11-8ce8-ac7e02274ef7,CLIENT_155,Healthcare,2025-06-20 02:37,96.07,ChaCha20,True,6332.0,1,d86b7eb00f65765f05ed7e0a36708433e72f949fe45b10d0ad9a92fd92a9a244,6c3f407a16115ecdee5e2e30cc347b78e524da1d0c35d73b2aaa3fc1d93fa5a4,False
69d21e57-5025-4ae3-909c-ad7a8e77d411,CLIENT_037,Government,2025-06-08 20:44,31.39,ChaCha20,True,6674.1,1,67fc7616a472258d6fd871e74e8f03e755d284a831a01003bc27e3eeadcfa303,bee6026f47b7c588aad93ff38bd927103ede3834dd2a9b410ec232204ef06d64,False
5343166d-bea8-45a4-8661-3c7a603e6c94,CLIENT_101,Healthcare,2025-11-01 22:05,140.29,RSA-2048,True,6571.6,1,c9ceebc86ce59f029ae7924056ace20ebf79e869dd0831ded7b070afe51fa55a,0698fb2967a0a1bfc7bc6cecce2995400c2a56e04a3a8b31f285580783be1575,False
311bee50-a982-4d4c-a8b3-cc6ce2744ecd,CLIENT_144,IT,2025-11-26 10:52,162.75,AES-256,True,6307.6,1,1847c37d7aea0802ae1510822e46059734aa0312b95e7e93ea5921dd06961acc,f3306972df50295850ea850d8b7a25931219b1e7f0111ba3f5cc0ed099f14d07,False
537e3d06-860f-4507-95d4-d065b1cf0e77,CLIENT_172,Banking,2025-11-27 21:27,22.92,ChaCha20,True,6435.8,1,4f889d3031f9a75572b8ee1559517be234fe18b107fd1ea6d7b48424fcb325ad,8485cbd117d281e4733b4e967bc0da9fefcc2d3684a567f1c73d00d33f51d745,False
b660b200-6800-4671-b4e4-d3dbb6720f2f,CLIENT_093,Banking,2025-07-05 09:11,97.67,AES-256,True,6447.6,1,dbff8512e18340ddab171f5e60366e7d40bb2d5cb44400fef63a15643a95615f,3e0bb5131e3d7b1c7e0513172a517654c3715e450c83123aa72aa08982c1f2da,False
46b8e883-03d7-4630-ae93-3af9c097539e,CLIENT_088,IT,2025-04-09 07:08,100.89,AES-256,True,6811.5,1,166fc5889b7a9626422aff33cbf3171178554d2eeae8bb3db0a515a0fc0c9f99,8513f8a467d80ccef0b89323ee8ee8724d37e36ec8463844bfcb6b0c98620c33,False
758539c0-b386-4cc5-85eb-ab51f4d1800e,CLIENT_020,Government,2025-02-21 16:49,510.98,ChaCha20,True,6535.8,1,bd10111f6ccbd91f539057cdffdfad2dffb76fb4560d329a5a7796abd5c7772e,f050c9514f7d246860ad816901da73bee374e01d8c7d2db7b0330b89c0cb06b6,False
5b6c751b-33a3-44a9-baf8-f46d873548c2,CLIENT_190,Banking,2025-12-05 10:56,136.19,ChaCha20,True,6494.4,1,d41e70d6697f9a74528085a14aa84635c9afd794d6d3d5ae7e952f85c519f968,97ed7c3c6c1b906c951dfcdf7936cb14e828e1bd4f54fe9b7093ae762e1387f6,False
d121b712-3bff-43ab-bf41-21eafbba5121,CLIENT_034,IT,2025-03-20 05:11,357.51,ChaCha20,True,6487.9,1,746833b8987c2581eae11611a57d7a1c10128529973c23e508398782d2a72d60,84569b2f473a25f07eaba9aef01603f0d62b45dabda9e78e4dd30074c7f040af,False
5bb8731b-0bac-45e8-a555-c39fb6b5db3a,CLIENT_198,Healthcare,2025-08-13 01:26,445.68,RSA-2048,True,6552.0,1,86788e83cf1d48f7eb79f41cdb7a1a7abba57e8347f8f856e2ffea9a28da8bf8,b7c786cb12a2d3f36a003e87b9e1c4beb2b6502b9c04117c540ef5ca7feb7e0b,False
ca62b48c-d0af-4e86-9314-22eea95cbda8,CLIENT_174,Healthcare,2025-08-16 19:18,1819.01,ChaCha20,True,6479.1,1,cc167ce93930ca9d8c4d0e495f1e9a67bca59de7c2aec62386e24d2cf6440b5f,876c9e394073c7d78eaab5acbe1bb440cc95767720eae7c000ed3e8d509ddac7,False
61182e8a-7266-431c-a5b7-08f30a5d53c4,CLIENT_115,Healthcare,2025-10-01 07:19,561.06,RSA-2048,True,6344.0,1,a3c2d7a9fe2d6e10a0881e387642ff4c4b62c6224750e8d54d836c3fa2a5ac51,0e056819d86fc8ceb8b573c3e4929745dcda60c9f993ecdf6ad308639b07e2ef,False
e9346cd5-d78b-4b3a-8627-9cb57b2ac404,CLIENT_050,Government,2025-12-14 18:28,70.21,RSA-2048,True,6787.1,1,fd36ae258c8ccef65c08de102b016a5be80882d42b8f58abee2b3416075989a1,aa68279ca40fa39be6eedd7956c30800c1b765a57449c76126de5f3c4805aa81,False
e521b7cf-7cf5-45b7-9354-8a94b1e4d7b1,CLIENT_197,Government,2025-07-15 16:33,421.61,RSA-2048,True,6574.4,1,9f49033a1fb0b190d877f75aed48ebe2fbef0262fa7eca89be9cda44563ee8ec,9ef2212ba9f1ee88beddd46092ae42d418291e7e6eaa9c2b26b96b4e7d895d53,False
57545756-b9ae-4e53-b62e-616f507dd2fa,CLIENT_042,Healthcare,2025-11-06 04:55,2654.73,RSA-2048,True,6491.4,1,45a7ca62bffe89937c5f09e86a1f34104c78b4622aeb9ef4516b76be9945dfe3,19a763155b29972ddf9ffe4590083b06895cc368eb8b41cb707dddac1d013541,False
0df3c3b4-78a5-47a0-9e5b-8d15c7c04363,CLIENT_014,IT,2025-07-10 17:59,559.27,AES-256,True,6678.1,1,3828e7ecd1353de18c63a00b7152803fea3859aa497381305fb9e484a668bd65,42239022353148a4a0f7f62a27ca3ddd489c43e8babd655d35e0cd45446845e8,False
57d07b3a-16ab-4e20-9983-6a372f5e29e8,CLIENT_183,Banking,2025-05-26 02:48,1053.76,AES-256,True,6328.0,1,79b9421e9eb8713a551fd9bb33618241ac413406beb9d463b258bdb00086efe4,38432632db8ed24e60c71f896216623f8d0b7693a3cf79bbd7af60da1ea9a980,False
b5a45bac-0777-48da-88a9-dadcf3302426,CLIENT_070,IT,2025-09-20 04:53,137.42,RSA-2048,True,6549.3,1,a86b53c753051b0a1d156298ed5aea6a4e56d0b052b35a214a078000fb7b635f,e4cd46fc21fff53634c84e2f6309003346326e6486688bdfe5a0772ff6d81a02,False
26200c01-f622-410b-90e1-f5fed74be3c6,CLIENT_024,Healthcare,2025-08-19 11:59,1029.11,AES-256,True,6568.0,1,d88ddfd2e7543116d03daefb1304d135f676529c811118666993789cd4a9c39e,3bcee8d925da3c1aea60577933b8a458532aba626965827ecfd98830fd4b8869,False
eb790e6d-2347-41b4-99b0-8e10f1f8cc50,CLIENT_107,Banking,2025-07-22 16:23,618.54,AES-256,True,6315.9,1,0cb3cda59441c024abf4f4a0bba73b8813f70e570afdd33d2d5276ac2d55bd81,d8fcb94bc021486fd9415629ab447a00e319e5f80c27a6d804a3900fe1287218,False
